#Theta, Phi, Pol, Theta, Phi, Mag
0.00000, 0.00000, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 0.00000, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 0.00000, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 0.00000, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 0.00000, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 0.26180, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 0.26180, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 0.26180, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 0.26180, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 0.26180, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 0.52360, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 0.52360, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 0.52360, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 0.52360, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 0.52360, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 0.78540, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 0.78540, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 0.78540, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 0.78540, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 0.78540, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 1.04720, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 1.04720, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 1.04720, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 1.04720, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 1.04720, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 1.30900, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 1.30900, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 1.30900, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 1.30900, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 1.30900, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 1.57080, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 1.57080, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 1.57080, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 1.57080, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 1.57080, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 1.83260, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 1.83260, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 1.83260, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 1.83260, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 1.83260, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 2.09440, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 2.09440, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 2.09440, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 2.09440, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 2.09440, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 2.35619, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 2.35619, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 2.35619, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 2.35619, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 2.35619, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 2.61799, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 2.61799, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 2.61799, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 2.61799, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 2.61799, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 2.87979, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 2.87979, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 2.87979, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 2.87979, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 2.87979, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 3.14159, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 3.14159, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 3.14159, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 3.14159, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 3.14159, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 3.40339, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 3.40339, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 3.40339, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 3.40339, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 3.40339, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 3.66519, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 3.66519, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 3.66519, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 3.66519, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 3.66519, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 3.92699, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 3.92699, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 3.92699, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 3.92699, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 3.92699, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 4.18879, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 4.18879, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 4.18879, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 4.18879, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 4.18879, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 4.45059, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 4.45059, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 4.45059, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 4.45059, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 4.45059, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 4.71239, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 4.71239, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 4.71239, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 4.71239, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 4.71239, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 4.97419, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 4.97419, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 4.97419, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 4.97419, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 4.97419, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 5.23599, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 5.23599, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 5.23599, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 5.23599, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 5.23599, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 5.49779, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 5.49779, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 5.49779, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 5.49779, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 5.49779, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 5.75959, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 5.75959, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 5.75959, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 5.75959, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 5.75959, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 6.02139, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 6.02139, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 6.02139, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 6.02139, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 6.02139, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 6.28319, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 6.28319, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 6.28319, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 6.28319, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 6.28319, 1.57080, 0.15776, 3.14159, 0.29208
0.00000, 6.30064, 0.00000, 3.12627, 3.14159, 0.92727
0.00000, 6.30064, 0.08727, 3.12585, 3.14159, 0.91801
0.00000, 6.30064, 0.78540, 3.04775, 3.14159, 0.32059
0.00000, 6.30064, 1.48353, 0.16202, 3.14159, 0.28296
0.00000, 6.30064, 1.57080, 0.15776, 3.14159, 0.29208
0.00436, 0.00000, 0.00000, 3.13688, 3.14159, 0.92709
0.00436, 0.00000, 0.08727, 3.13652, 3.14159, 0.91785
0.00436, 0.00000, 0.78540, 3.06840, 3.14159, 0.32133
0.00436, 0.00000, 1.48353, 0.15194, 3.14159, 0.27981
0.00436, 0.00000, 1.57080, 0.14813, 3.14159, 0.28893
0.00436, 0.26180, 0.00000, 3.13638, 2.90570, 0.92711
0.00436, 0.26180, 0.08727, 3.13602, 2.91861, 0.91786
0.00436, 0.26180, 0.78540, 3.06770, 3.09394, 0.32128
0.00436, 0.26180, 1.48353, 0.15232, 3.11499, 0.27993
0.00436, 0.26180, 1.57080, 0.14852, 3.11518, 0.28904
0.00436, 0.52360, 0.00000, 3.13502, 2.77509, 0.92714
0.00436, 0.52360, 0.08727, 3.13468, 2.79046, 0.91788
0.00436, 0.52360, 0.78540, 3.06551, 3.05207, 0.32117
0.00436, 0.52360, 1.48353, 0.15347, 3.09064, 0.28025
0.00436, 0.52360, 1.57080, 0.14963, 3.09099, 0.28937
0.00436, 0.78540, 0.00000, 3.13309, 2.73926, 0.92718
0.00436, 0.78540, 0.08727, 3.13274, 2.75177, 0.91792
0.00436, 0.78540, 0.78540, 3.06202, 3.02034, 0.32103
0.00436, 0.78540, 1.48353, 0.15525, 3.07046, 0.28078
0.00436, 0.78540, 1.57080, 0.15136, 3.07093, 0.28988
0.00436, 1.04720, 0.00000, 3.13077, 2.75525, 0.92722
0.00436, 1.04720, 0.08727, 3.13041, 2.76427, 0.91795
0.00436, 1.04720, 0.78540, 3.05754, 3.00079, 0.32084
0.00436, 1.04720, 1.48353, 0.15752, 3.05588, 0.28144
0.00436, 1.04720, 1.57080, 0.15353, 3.05643, 0.29055
0.00436, 1.30900, 0.00000, 3.12821, 2.79478, 0.92725
0.00436, 1.30900, 0.08727, 3.12784, 2.80101, 0.91798
0.00436, 1.30900, 0.78540, 3.05245, 2.99336, 0.32064
0.00436, 1.30900, 1.48353, 0.16005, 3.04773, 0.28221
0.00436, 1.30900, 1.57080, 0.15597, 3.04830, 0.29131
0.00436, 1.57080, 0.00000, 3.12556, 2.84357, 0.92727
0.00436, 1.57080, 0.08727, 3.12517, 2.84780, 0.91798
0.00436, 1.57080, 0.78540, 3.04710, 2.99673, 0.32044
0.00436, 1.57080, 1.48353, 0.16265, 3.04623, 0.28302
0.00436, 1.57080, 1.57080, 0.15845, 3.04678, 0.29212
0.00436, 1.83260, 0.00000, 3.12296, 2.89500, 0.92727
0.00436, 1.83260, 0.08727, 3.12255, 2.89787, 0.91798
0.00436, 1.83260, 0.78540, 3.04187, 3.00899, 0.32025
0.00436, 1.83260, 1.48353, 0.16513, 3.05113, 0.28381
0.00436, 1.83260, 1.57080, 0.16082, 3.05161, 0.29291
0.00436, 2.09440, 0.00000, 3.12057, 2.94635, 0.92725
0.00436, 2.09440, 0.08727, 3.12015, 2.94827, 0.91796
0.00436, 2.09440, 0.78540, 3.03706, 3.02818, 0.32008
0.00436, 2.09440, 1.48353, 0.16735, 3.06178, 0.28453
0.00436, 2.09440, 1.57080, 0.16293, 3.06217, 0.29363
0.00436, 2.35619, 0.00000, 3.11854, 2.99663, 0.92723
0.00436, 2.35619, 0.08727, 3.11810, 2.99790, 0.91793
0.00436, 2.35619, 0.78540, 3.03298, 3.05249, 0.31995
0.00436, 2.35619, 1.48353, 0.16918, 3.07729, 0.28514
0.00436, 2.35619, 1.57080, 0.16467, 3.07759, 0.29424
0.00436, 2.61799, 0.00000, 3.11699, 3.04573, 0.92720
0.00436, 2.61799, 0.08727, 3.11654, 3.04649, 0.91791
0.00436, 2.61799, 0.78540, 3.02987, 3.08036, 0.31986
0.00436, 2.61799, 1.48353, 0.17055, 3.09658, 0.28560
0.00436, 2.61799, 1.57080, 0.16595, 3.09677, 0.29471
0.00436, 2.87979, 0.00000, 3.11602, 3.09390, 0.92717
0.00436, 2.87979, 0.08727, 3.11556, 3.09427, 0.91789
0.00436, 2.87979, 0.78540, 3.02789, 3.11046, 0.31983
0.00436, 2.87979, 1.48353, 0.17140, 3.11843, 0.28588
0.00436, 2.87979, 1.57080, 0.16674, 3.11853, 0.29500
0.00436, 3.14159, 0.00000, 3.11569, 3.14159, 0.92715
0.00436, 3.14159, 0.08727, 3.11522, 3.14159, 0.91788
0.00436, 3.14159, 0.78540, 3.02716, 3.14159, 0.31984
0.00436, 3.14159, 1.48353, 0.17170, 3.14159, 0.28598
0.00436, 3.14159, 1.57080, 0.16701, 3.14159, 0.29510
0.00436, 3.40339, 0.00000, 3.11602, -3.09390, 0.92714
0.00436, 3.40339, 0.08727, 3.11555, -3.09429, 0.91788
0.00436, 3.40339, 0.78540, 3.02772, -3.11051, 0.31991
0.00436, 3.40339, 1.48353, 0.17145, -3.11844, 0.28587
0.00436, 3.40339, 1.57080, 0.16674, -3.11853, 0.29500
0.00436, 3.66519, 0.00000, 3.11699, -3.04571, 0.92715
0.00436, 3.66519, 0.08727, 3.11652, -3.04656, 0.91790
0.00436, 3.66519, 0.78540, 3.02954, -3.08056, 0.32003
0.00436, 3.66519, 1.48353, 0.17064, -3.09659, 0.28558
0.00436, 3.66519, 1.57080, 0.16595, -3.09677, 0.29471
0.00436, 3.92699, 0.00000, 3.11854, -2.99658, 0.92717
0.00436, 3.92699, 0.08727, 3.11808, -2.99804, 0.91791
0.00436, 3.92699, 0.78540, 3.03253, -3.05291, 0.32018
0.00436, 3.92699, 1.48353, 0.16931, -3.07733, 0.28511
0.00436, 3.92699, 1.57080, 0.16467, -3.07759, 0.29424
0.00436, 4.18879, 0.00000, 3.12058, -2.94626, 0.92717
0.00436, 4.18879, 0.08727, 3.12012, -2.94854, 0.91793
0.00436, 4.18879, 0.78540, 3.03650, -3.02885, 0.32036
0.00436, 4.18879, 1.48353, 0.16751, -3.06184, 0.28448
0.00436, 4.18879, 1.57080, 0.16293, -3.06217, 0.29363
0.00436, 4.45059, 0.00000, 3.12296, -2.89487, 0.92718
0.00436, 4.45059, 0.08727, 3.12252, -2.89831, 0.91795
0.00436, 4.45059, 0.78540, 3.04122, -3.00992, 0.32054
0.00436, 4.45059, 1.48353, 0.16531, -3.05120, 0.28376
0.00436, 4.45059, 1.57080, 0.16082, -3.05161, 0.29291
0.00436, 4.71239, 0.00000, 3.12556, -2.84336, 0.92718
0.00436, 4.71239, 0.08727, 3.12513, -2.84843, 0.91794
0.00436, 4.71239, 0.78540, 3.04643, -2.99784, 0.32074
0.00436, 4.71239, 1.48353, 0.16284, -3.04632, 0.28296
0.00436, 4.71239, 1.57080, 0.15846, -3.04678, 0.29211
0.00436, 4.97419, 0.00000, 3.12822, -2.79454, 0.92716
0.00436, 4.97419, 0.08727, 3.12780, -2.80186, 0.91794
0.00436, 4.97419, 0.78540, 3.05179, -2.99454, 0.32092
0.00436, 4.97419, 1.48353, 0.16023, -3.04782, 0.28216
0.00436, 4.97419, 1.57080, 0.15597, -3.04831, 0.29131
0.00436, 5.23599, 0.00000, 3.13078, -2.75494, 0.92714
0.00436, 5.23599, 0.08727, 3.13038, -2.76532, 0.91792
0.00436, 5.23599, 0.78540, 3.05694, -3.00186, 0.32108
0.00436, 5.23599, 1.48353, 0.15768, -3.05596, 0.28140
0.00436, 5.23599, 1.57080, 0.15354, -3.05644, 0.29055
0.00436, 5.49779, 0.00000, 3.13309, -2.73891, 0.92712
0.00436, 5.49779, 0.08727, 3.13272, -2.75289, 0.91789
0.00436, 5.49779, 0.78540, 3.06151, -3.02115, 0.32121
0.00436, 5.49779, 1.48353, 0.15539, -3.07051, 0.28074
0.00436, 5.49779, 1.57080, 0.15136, -3.07093, 0.28988
0.00436, 5.75959, 0.00000, 3.13503, -2.77481, 0.92710
0.00436, 5.75959, 0.08727, 3.13466, -2.79139, 0.91786
0.00436, 5.75959, 0.78540, 3.06514, -3.05252, 0.32130
0.00436, 5.75959, 1.48353, 0.15356, -3.09066, 0.28024
0.00436, 5.75959, 1.57080, 0.14963, -3.09099, 0.28937
0.00436, 6.02139, 0.00000, 3.13638, -2.90558, 0.92708
0.00436, 6.02139, 0.08727, 3.13601, -2.91901, 0.91784
0.00436, 6.02139, 0.78540, 3.06751, -3.09406, 0.32134
0.00436, 6.02139, 1.48353, 0.15237, -3.11500, 0.27991
0.00436, 6.02139, 1.57080, 0.14852, -3.11518, 0.28904
0.00436, 6.28319, 0.00000, 3.13688, 3.14159, 0.92709
0.00436, 6.28319, 0.08727, 3.13652, 3.14159, 0.91785
0.00436, 6.28319, 0.78540, 3.06840, 3.14159, 0.32133
0.00436, 6.28319, 1.48353, 0.15194, 3.14159, 0.27981
0.00436, 6.28319, 1.57080, 0.14813, 3.14159, 0.28893
0.00436, 6.30064, 0.00000, 3.13688, 3.14159, 0.92709
0.00436, 6.30064, 0.08727, 3.13652, 3.14159, 0.91785
0.00436, 6.30064, 0.78540, 3.06840, 3.14159, 0.32133
0.00436, 6.30064, 1.48353, 0.15194, 3.14159, 0.27981
0.00436, 6.30064, 1.57080, 0.14813, 3.14159, 0.28893
0.00873, 0.00000, 0.00000, 3.13564, 0.00000, 0.92661
0.00873, 0.00000, 0.08727, 3.13595, 0.00000, 0.91738
0.00873, 0.00000, 0.78540, 3.08908, 3.14159, 0.32207
0.00873, 0.00000, 1.48353, 0.14145, 3.14159, 0.27655
0.00873, 0.00000, 1.57080, 0.13812, 3.14159, 0.28566
0.00873, 0.26180, 0.00000, 3.13583, 0.43678, 0.92667
0.00873, 0.26180, 0.08727, 3.13609, 0.46399, 0.91742
0.00873, 0.26180, 0.78540, 3.08742, 3.01162, 0.32197
0.00873, 0.26180, 1.48353, 0.14236, 3.08404, 0.27680
0.00873, 0.26180, 1.57080, 0.13903, 3.08455, 0.28590
0.00873, 0.52360, 0.00000, 3.13596, 0.99056, 0.92676
0.00873, 0.52360, 0.08727, 3.13608, 1.04080, 0.91751
0.00873, 0.52360, 0.78540, 3.08235, 2.91045, 0.32176
0.00873, 0.52360, 1.48353, 0.14505, 3.03257, 0.27749
0.00873, 0.52360, 1.57080, 0.14164, 3.03352, 0.28659
0.00873, 0.78540, 0.00000, 3.13492, 1.61642, 0.92690
0.00873, 0.78540, 0.08727, 3.13484, 1.66134, 0.91763
0.00873, 0.78540, 0.78540, 3.07468, 2.85037, 0.32147
0.00873, 0.78540, 1.48353, 0.14914, 2.99194, 0.27858
0.00873, 0.78540, 1.57080, 0.14560, 2.99317, 0.28766
0.00873, 1.04720, 0.00000, 3.13217, 2.09503, 0.92703
0.00873, 1.04720, 0.08727, 3.13194, 2.11958, 0.91775
0.00873, 1.04720, 0.78540, 3.06530, 2.82763, 0.32111
0.00873, 1.04720, 1.48353, 0.15413, 2.96481, 0.27996
0.00873, 1.04720, 1.57080, 0.15038, 2.96614, 0.28904
0.00873, 1.30900, 0.00000, 3.12819, 2.39561, 0.92713
0.00873, 1.30900, 0.08727, 3.12787, 2.40764, 0.91784
0.00873, 1.30900, 0.78540, 3.05502, 2.83272, 0.32071
0.00873, 1.30900, 1.48353, 0.15946, 2.95189, 0.28153
0.00873, 1.30900, 1.57080, 0.15550, 2.95318, 0.29061
0.00873, 1.57080, 0.00000, 3.12360, 2.59083, 0.92718
0.00873, 1.57080, 0.08727, 3.12323, 2.59695, 0.91786
0.00873, 1.57080, 0.78540, 3.04453, 2.85665, 0.32030
0.00873, 1.57080, 1.48353, 0.16470, 2.95249, 0.28315
0.00873, 1.57080, 1.57080, 0.16051, 2.95363, 0.29223
0.00873, 1.83260, 0.00000, 3.11888, 2.72953, 0.92717
0.00873, 1.83260, 0.08727, 3.11848, 2.73279, 0.91785
0.00873, 1.83260, 0.78540, 3.03442, 2.89272, 0.31991
0.00873, 1.83260, 1.48353, 0.16946, 2.96516, 0.28472
0.00873, 1.83260, 1.57080, 0.16506, 2.96609, 0.29379
0.00873, 2.09440, 0.00000, 3.11443, 2.83657, 0.92709
0.00873, 2.09440, 0.08727, 3.11400, 2.83838, 0.91777
0.00873, 2.09440, 0.78540, 3.02527, 2.93642, 0.31956
0.00873, 2.09440, 1.48353, 0.17352, 2.98805, 0.28614
0.00873, 2.09440, 1.57080, 0.16892, 2.98875, 0.29520
0.00873, 2.35619, 0.00000, 3.11059, 2.92502, 0.92699
0.00873, 2.35619, 0.08727, 3.11013, 2.92605, 0.91766
0.00873, 2.35619, 0.78540, 3.01756, 2.98476, 0.31929
0.00873, 2.35619, 1.48353, 0.17675, 3.01918, 0.28731
0.00873, 2.35619, 1.57080, 0.17197, 3.01967, 0.29638
0.00873, 2.61799, 0.00000, 3.10764, 3.00238, 0.92687
0.00873, 2.61799, 0.08727, 3.10716, 3.00296, 0.91755
0.00873, 2.61799, 0.78540, 3.01170, 3.03585, 0.31912
